id,propertyID,uRL,description,location,type,details,url2,price,priceHistory,endAuction,statusAuction,zip,county,location_prime,price_num,text,auction_status,Longitude,Latitude,Coordonnees,Fresh_flag,last_pull
21,193485,https://www.biddit.be/fr/catalog/detail/193485,Woonhuis met garage,2800 Mechelen,Maison,"Informations descriptives
Année de construction
1958
Surface terrain
201 m²
Surface habitable
150 m²
Nombre de façades
2
Nombre de salles de bain
1
Informations énergétiques
Code unique du certificat PEB
20210208-0002370539-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 560
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 222.000,"02/04/2021, 13:52:53
Enchère
€ 222.000
02/04/2021, 09:25:13
Enchère
€ 221.000
01/04/2021, 18:08:31
Enchère
€ 220.000
01/04/2021, 09:56:35
Enchère
€ 211.000
31/03/2021, 23:20:40
Enchère
€ 210.000
31/03/2021, 23:20:40
Enchère
€ 209.000
31/03/2021, 12:27:21
Enchère
€ 208.000
31/03/2021, 12:27:21
Enchère
€ 207.000
30/03/2021, 11:41:44
Enchère
€ 206.000
30/03/2021, 11:41:44
Enchère
€ 205.000
30/03/2021, 08:23:09
Enchère
€ 204.000
30/03/2021, 08:23:09
Enchère
€ 203.000
30/03/2021, 00:45:58
Enchère
€ 202.000
30/03/2021, 00:45:58
Enchère
€ 201.000
29/03/2021, 23:48:05
Enchère
€ 200.000
29/03/2021, 23:48:05
Enchère
€ 199.000
29/03/2021, 23:47:40
Enchère
€ 196.000
29/03/2021, 23:47:40
Enchère
€ 195.000
29/03/2021, 23:47:00
Enchère
€ 192.000
29/03/2021, 23:47:00
Enchère
€ 191.000
Afficher l’historique des enchères",se termine le 06/04/2021 à 14:00 heure(s),"Temps restant
03
jours
19
heures
:
52
min
:
53
sec
se termine le 06/04/2021 à 14:00 heure(s)",2800,28,0,222000,"<b>€ 222.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/193485'>Maison</a><br/>
Woonhuis met garage",Running Auction,4.4568748,51.0657941,"51.0657941,4.4568748",Old_property,02 04 2021
22,193741,https://www.biddit.be/fr/catalog/detail/193741,Centraal gelegen bouwgrond,2221 Booischot,Terrain à bâtir,"Informations descriptives
Surface terrain
1087 m²
Obligation de construire
Informations sur le jardin et terrain
Largeur terrain
7.2 m
Terrain plat
Profondeur du terrain
41 m
Terrain front de rue
Informations sur les commodités et facilités
Écoles
Bus
Accès autoroute
Informations financières
Libre à partir du
À l'acte
Revenu cadastral à définir
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 111.000,"30/03/2021, 14:08:40
Enchère
€ 111.000
29/03/2021, 14:06:32
Enchère
€ 110.000
29/03/2021, 14:00:00
Mise à prix
€ 110.000",se termine le 06/04/2021 à 14:00 heure(s),"Temps restant
03
jours
19
heures
:
52
min
:
52
sec
se termine le 06/04/2021 à 14:00 heure(s)",2221,22,0,111000,"<b>€ 111.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/193741'>Terrain à bâtir</a><br/>
Centraal gelegen bouwgrond",Running Auction,4.7692867998141,51.0471677,"51.0471677,4.76928679981",Old_property,02 04 2021
24,194126,https://www.biddit.be/fr/catalog/detail/194126,Bel-etage 3slpk en tuin,2170 Merksem,Maison,"Informations descriptives
Année de construction
1979
Surface terrain
204 m²
Surface habitable
200 m²
Nombre de façades
2
Nombre de salles de bain
1
Nombre de toilettes
3
Living
Cuisine équipée
Informations supplémentaires
Parking(s) à l'intérieur
1
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20200723-0002296785-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 1.395
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Entièrement dans une zone sensible aux inondations effectives
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 223.000,"01/04/2021, 13:44:19
Enchère
€ 223.000
01/04/2021, 13:23:55
Enchère
€ 222.000
01/04/2021, 02:15:01
Enchère
€ 221.000
31/03/2021, 13:20:31
Enchère
€ 220.000
30/03/2021, 22:30:10
Enchère
€ 219.000
30/03/2021, 15:10:14
Enchère
€ 218.000
30/03/2021, 13:02:19
Enchère
€ 217.000
29/03/2021, 23:34:39
Enchère
€ 216.000
29/03/2021, 22:54:47
Enchère
€ 215.000
29/03/2021, 21:11:02
Enchère
€ 214.000
29/03/2021, 17:02:36
Enchère
€ 213.000
29/03/2021, 16:39:01
Enchère
€ 212.000
29/03/2021, 14:06:32
Enchère
€ 210.000
29/03/2021, 14:00:00
Mise à prix
€ 210.000",se termine le 06/04/2021 à 14:00 heure(s),"Temps restant
03
jours
19
heures
:
52
min
:
35
sec
se termine le 06/04/2021 à 14:00 heure(s)",2170,21,0,223000,"<b>€ 223.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194126'>Maison</a><br/>
Bel-etage 3slpk en tuin",Running Auction,4.4453401635115,51.24994295,"51.24994295,4.44534016351",Old_property,02 04 2021
25,194165,https://www.biddit.be/fr/catalog/detail/194165,Rijwoning,8000 Brugge,Maison,"Informations descriptives
Surface terrain
58 m²
Nombre de façades
2
Nombre de salles de bain
1
Nombre de toilettes
1
Living
Cuisine équipée
Informations supplémentaires
Grenier
Grenier accessible par escalier fixe
Informations énergétiques
Code unique du certificat PEB
20200404-0002264235-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 470
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met een culturele, historische en/of esthetische waarde
Type de zone inondable
Pas d’application",NA,€ 175.000,NA,se termine le 06/04/2021 à 14:00 heure(s),"Temps restant
03
jours
19
heures
:
52
min
:
35
sec
se termine le 06/04/2021 à 14:00 heure(s)",8000,80,0,175000,"<b>€ 175.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194165'>Maison</a><br/>
Rijwoning",Running Auction,3.2073611,51.2147083,"51.2147083,3.2073611",Old_property,02 04 2021
26,194253,https://www.biddit.be/fr/catalog/detail/194253,Woonhuis,9300 Aalst,Maison,"Informations descriptives
Surface terrain
150 m²
Nombre de façades
2
Nombre de salles de bain
1
Living
Cuisine équipée
Informations supplémentaires
Grenier
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20201209-0002348583-RES-1
Double vitrage
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 319
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 150.000,"02/04/2021, 07:52:49
Enchère
€ 150.000
29/03/2021, 14:00:05
Enchère
€ 149.000
29/03/2021, 14:00:00
Mise à prix
€ 149.000",se termine le 06/04/2021 à 14:00 heure(s),"Temps restant
03
jours
19
heures
:
52
min
:
35
sec
se termine le 06/04/2021 à 14:00 heure(s)",9300,93,0,150000,"<b>€ 150.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194253'>Maison</a><br/>
Woonhuis",Running Auction,4.0396424203486,50.9429755,"50.9429755,4.03964242035",Old_property,02 04 2021
29,193678,https://www.biddit.be/fr/catalog/detail/193678,Lot 1 : bouwgrond hob,2811 Hombeek,Terrain à bâtir,"Informations descriptives
Surface terrain
679 m²
Informations financières
Libre à partir du
À l'acte
Revenu cadastral à définir
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met landelijk karakter
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 149.000,"02/04/2021, 11:14:04
Enchère
€ 149.000
31/03/2021, 20:04:39
Enchère
€ 148.000
31/03/2021, 09:01:59
Enchère
€ 147.000
30/03/2021, 16:43:56
Enchère
€ 146.000
30/03/2021, 13:49:40
Enchère
€ 145.000
30/03/2021, 10:00:00
Mise à prix
€ 145.000",se termine le 07/04/2021 à 10:00 heure(s),"Temps restant
04
jours
15
heures
:
52
min
:
25
sec
se termine le 07/04/2021 à 10:00 heure(s)",2811,28,0,149000,"<b>€ 149.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/193678'>Terrain à bâtir</a><br/>
Lot 1 : bouwgrond hob",Running Auction,4.4211910518318,51.01166405,"51.01166405,4.42119105183",Old_property,02 04 2021
31,193679,https://www.biddit.be/fr/catalog/detail/193679,Lot 2 : bouwgrond hob,2811 Hombeek,Terrain à bâtir,"Informations descriptives
Surface terrain
888 m²
Informations financières
Libre à partir du
À l'acte
Revenu cadastral à définir
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met landelijk karakter
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 186.000,"31/03/2021, 13:05:53
Enchère
€ 186.000
31/03/2021, 13:05:53
Enchère
€ 185.000
31/03/2021, 10:09:55
Enchère
€ 180.000
31/03/2021, 10:09:55
Enchère
€ 179.000
31/03/2021, 10:09:36
Enchère
€ 178.000
31/03/2021, 10:09:36
Enchère
€ 177.000
30/03/2021, 15:27:08
Enchère
€ 176.000
30/03/2021, 15:27:08
Enchère
€ 175.000
30/03/2021, 15:26:50
Enchère
€ 171.000
30/03/2021, 15:26:50
Enchère
€ 170.000
30/03/2021, 15:26:31
Enchère
€ 166.000
30/03/2021, 15:26:31
Enchère
€ 165.000
30/03/2021, 15:26:20
Enchère
€ 163.000
30/03/2021, 15:26:20
Enchère
€ 162.000
30/03/2021, 15:26:12
Enchère
€ 158.000
30/03/2021, 15:26:12
Enchère
€ 157.000
30/03/2021, 15:25:56
Enchère
€ 156.000
30/03/2021, 15:25:56
Enchère
€ 155.000
30/03/2021, 15:25:31
Enchère
€ 154.000
30/03/2021, 15:25:31
Enchère
€ 153.000
Afficher l’historique des enchères",se termine le 07/04/2021 à 11:00 heure(s),"Temps restant
04
jours
16
heures
:
52
min
:
24
sec
se termine le 07/04/2021 à 11:00 heure(s)",2811,28,0,186000,"<b>€ 186.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/193679'>Terrain à bâtir</a><br/>
Lot 2 : bouwgrond hob",Running Auction,4.4211910518318,51.01166405,"51.01166405,4.42119105183",Old_property,02 04 2021
33,193703,https://www.biddit.be/fr/catalog/detail/193703,Woonhuis,3450 Grazen,Maison,"Informations descriptives
Année de construction
1946
Surface terrain
730 m²
Nombre de façades
4
Living
Salle à manger
Cave
Informations supplémentaires
Grenier
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20210123-0002363313-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 648
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met landelijk karakter
Type de zone inondable
Pas d’application",NA,€ 120.000,"30/03/2021, 12:00:07
Enchère
€ 120.000
30/03/2021, 12:00:00
Mise à prix
€ 120.000",se termine le 07/04/2021 à 12:00 heure(s),"Temps restant
04
jours
17
heures
:
52
min
:
20
sec
se termine le 07/04/2021 à 12:00 heure(s)",3450,34,0,120000,"<b>€ 120.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/193703'>Maison</a><br/>
Woonhuis",Running Auction,5.1015810029407,50.89519195,"50.89519195,5.10158100294",Old_property,02 04 2021
36,194993,https://www.biddit.be/fr/catalog/detail/194993,Vernieuwde bel-etage in hartje zwevegem,8550 Zwevegem,Maison bel-étage,"Informations descriptives
Année de construction
1969
Surface terrain
144 m²
Surface habitable
177 m²
État du bâtiment
Bon
Environnement
Urbain
Type de chauffage
Gaz
Chauffage central
Nombre de façades
2
Nombre de salles de bain
2
Informations supplémentaires
Grenier
Grenier isolé
Raccordement à l'égoût
Informations sur le jardin et terrain
Terrasse
Jardin
Informations sur les commodités et facilités
Écoles
Distance école
100 m
Bus
Distance arrêt de bus
200 m
Commerces
Distance commerces
100 m
Accès autoroute
Distance autoroute
2500 m
Informations énergétiques
Code unique du certificat PEB
20210130-0002366455-RES-1
PEB
Panneaux solaires
Double vitrage
Attestation de conformité de l'installation électrique
Oui, conforme
Citerne à mazout, gaz ou autre
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 751
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Gewestplan: woongebied / RUP Afbakening regionaalstedelijk gebied Kortrijk
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 190.000,NA,se termine le 07/04/2021 à 12:00 heure(s),"Temps restant
04
jours
17
heures
:
52
min
:
11
sec
se termine le 07/04/2021 à 12:00 heure(s)",8550,85,0,190000,"<b>€ 190.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194993'>Maison bel-étage</a><br/>
Vernieuwde bel-etage in hartje zwevegem",Running Auction,3.3419067426276,50.80406995,"50.80406995,3.34190674263",New_property,02 04 2021
37,193417,https://www.biddit.be/fr/catalog/detail/193417,6870 saint-hubert - rue de la scierie 12,6870 Vesqueville,Maison,"Informations descriptives
État du bâtiment
À rafraichir
Chauffage central
Salle à manger
Cave
Informations supplémentaires
Grenier
Informations sur les commodités et facilités
Écoles
Bus
Accès autoroute
Informations énergétiques
Code unique du certificat PEB
20201113009837
Consommation spécifique d'énergie primaire en KWh/m²/an
431
Consommation théorique totale d'énergie primaire en KWH/an (valeur)
65512
PEB
Double vitrage
Citerne à mazout, gaz ou autre
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 478
Immeuble de rapport
Informations urbanistiques
Destination urbanistique la plus récente
zone d’habitat à caractère rural
Infraction urbanistique ?
Permis d'urbanisme
Permis d'urbanisme de constructions groupées
Permis d'urbanisation ou permis de lotir
Droit de préemption
Vente soumise à autorisation
Site Natura 2000 pressenti ou désigné
Données relatives à la protection du patrimoine
Inscription à la liste de sauvegarde ou de classement du patrimoine immobilier ?
Non
Procédure de classement au patrimoine",NA,€ 100.000,"30/03/2021, 13:01:50
Enchère
€ 100.000
30/03/2021, 13:00:00
Mise à prix
€ 100.000",se termine le 07/04/2021 à 13:00 heure(s),"Temps restant
04
jours
18
heures
:
52
min
:
13
sec
se termine le 07/04/2021 à 13:00 heure(s)",6870,68,0,100000,"<b>€ 100.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/193417'>Maison</a><br/>
6870 saint-hubert - rue de la scierie 12",Running Auction,5.3968709,50.0058391,"50.0058391,5.3968709",Old_property,02 04 2021
38,194051,https://www.biddit.be/fr/catalog/detail/194051,Rustig gelegen volledig te renoveren hoeve,9968 Oosteeklo,Maison,"Informations descriptives
Surface terrain
2524 m²
État du bâtiment
À rénover
Informations énergétiques
Code unique du certificat PEB
0
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 654
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
landschappelijk waardevol agrarisch gebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 150.000,NA,se termine le 07/04/2021 à 13:00 heure(s),"Temps restant
04
jours
18
heures
:
52
min
:
08
sec
se termine le 07/04/2021 à 13:00 heure(s)",9968,99,0,150000,"<b>€ 150.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194051'>Maison</a><br/>
Rustig gelegen volledig te renoveren hoeve",Running Auction,3.6789952,51.2311917,"51.2311917,3.6789952",Old_property,02 04 2021
39,194058,https://www.biddit.be/fr/catalog/detail/194058,Rustig gelegen te renoveren hoeve met perceel landbouwgrond,9968 Oosteeklo,Maison,"Informations descriptives
Environnement
Rural
Informations énergétiques
Code unique du certificat PEB
0
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 707
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
landschappelijk waardevol agrarisch gebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 240.000,NA,se termine le 07/04/2021 à 13:00 heure(s),"Temps restant
04
jours
18
heures
:
51
min
:
55
sec
se termine le 07/04/2021 à 13:00 heure(s)",9968,99,0,240000,"<b>€ 240.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194058'>Maison</a><br/>
Rustig gelegen te renoveren hoeve met perceel landbouwgrond",Running Auction,3.6789952,51.2311917,"51.2311917,3.6789952",Old_property,02 04 2021
41,194089,https://www.biddit.be/fr/catalog/detail/194089,Ruime instapklare woning,2600 Berchem,Maison,"Informations descriptives
Année de construction
1929
Surface terrain
156 m²
Surface habitable
251 m²
Type de chauffage
Gaz
Nombre de façades
2
Nombre de salles de bain
2
Nombre de toilettes
3
Living
Cave
Cuisine équipée
Informations supplémentaires
Dressing
Buanderie
Informations sur le jardin et terrain
Terrasse
Jardin
Informations énergétiques
Code unique du certificat PEB
20201109-0002337608-RES-1
Panneaux solaires
Double vitrage
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 1.075
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
Permis d'urbanisation ou permis de lotir",NA,€ 371.000,"01/04/2021, 16:07:09
Enchère
€ 371.000
30/03/2021, 13:00:14
Enchère
€ 370.000
30/03/2021, 13:00:00
Mise à prix
€ 369.000",se termine le 07/04/2021 à 13:00 heure(s),"Temps restant
04
jours
18
heures
:
51
min
:
54
sec
se termine le 07/04/2021 à 13:00 heure(s)",2600,26,0,371000,"<b>€ 371.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194089'>Maison</a><br/>
Ruime instapklare woning",Running Auction,4.4317026387884,51.1918493,"51.1918493,4.43170263879",Old_property,02 04 2021
42,194261,https://www.biddit.be/fr/catalog/detail/194261,Woonhuis met uitzicht te overijse,3090 Overijse,Maison,"Informations descriptives
Année de construction
1958
Surface terrain
644 m²
État du bâtiment
À rénover
Environnement
Rural
Chauffage central
Nombre de façades
4
Informations énergétiques
Code unique du certificat PEB
20190611-0002168483-RES-1
Panneaux solaires
Double vitrage
Citerne à mazout, gaz ou autre
Autres remarques
Een (beperkt) gedeelte van de oprit van het verkochte eigendom bevindt zich op het eigendom van de buurman naar aanleiding van een (vroegere) mondelinge overeenkomst hierover. De grens tussen beide percelen is aangegeven door een metalen plaat door een landmeter aangebracht op de oprit. De oprit is momenteel groter dan normaal. Deze kan zonder probleem worden teruggebracht naar zijn oorspronkelijke grootte. Er kan ook perfect een afsluiting worden geplaatst.
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 819
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
landschappelijk waardevol agrarisch gebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 250.000,"02/04/2021, 12:38:27
Enchère
€ 250.000
02/04/2021, 12:36:48
Enchère
€ 204.000
02/04/2021, 12:36:48
Enchère
€ 203.000
02/04/2021, 10:06:25
Enchère
€ 202.000
02/04/2021, 07:27:40
Enchère
€ 201.000
31/03/2021, 01:20:44
Enchère
€ 200.000
30/03/2021, 13:00:00
Mise à prix
€ 200.000",se termine le 07/04/2021 à 13:00 heure(s),"Temps restant
04
jours
18
heures
:
51
min
:
55
sec
se termine le 07/04/2021 à 13:00 heure(s)",3090,30,0,250000,"<b>€ 250.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194261'>Maison</a><br/>
Woonhuis met uitzicht te overijse",Running Auction,4.5385226,50.7729254,"50.7729254,4.5385226",Old_property,02 04 2021
43,193886,https://www.biddit.be/fr/catalog/detail/193886,Landelijk gelegen woning,8630 Veurne,Maison,"Informations descriptives
Surface terrain
561 m²
Nombre de façades
3
Informations sur le jardin et terrain
Terrasse
Jardin
Informations énergétiques
Code unique du certificat PEB
20201010-0002326149-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 332
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Landschappelijk waardevol agrarisch gebied
Type de zone inondable
Pas d’application
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir",NA,€ 190.000,NA,se termine le 07/04/2021 à 13:00 heure(s),"Temps restant
04
jours
18
heures
:
51
min
:
54
sec
se termine le 07/04/2021 à 13:00 heure(s)",8630,86,0,190000,"<b>€ 190.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/193886'>Maison</a><br/>
Landelijk gelegen woning",Running Auction,2.7399983485035,51.08832895,"51.08832895,2.7399983485",Old_property,02 04 2021
44,191528,https://www.biddit.be/fr/catalog/detail/191528,Maison en pierres comprenant 2 logements,6997 Mormont,Maison,"Informations descriptives
Surface terrain
965 m²
Surface habitable
294 m²
État du bâtiment
À rénover
Type de chauffage
Mazout
Chauffage central
Nombre de façades
4
Nombre d'unités d'habitation (selon l'urbanisme)
2
Nombre de salles de bain
2
Nombre d'étages
2
Informations énergétiques
Code unique du certificat PEB
20201217008959
Consommation spécifique d'énergie primaire en KWh/m²/an
517
Consommation théorique totale d'énergie primaire en KWH/an (valeur)
90734
PEB
Panneaux solaires
Double vitrage
Attestation de conformité de l'installation électrique
Oui, non conforme
Citerne à mazout, gaz ou autre
Test d’étanchéité
Informations financières
Revenu cadastral
€ 750
Immeuble de rapport
Informations urbanistiques
Destination urbanistique la plus récente
zone d’habitat à caractère rural
Infraction urbanistique ?
Permis d'urbanisme
Permis d'urbanisme de constructions groupées
Permis d'urbanisation ou permis de lotir
Données relatives à la protection du patrimoine
Inscription à la liste de sauvegarde ou de classement du patrimoine immobilier ?
Non
Procédure de classement au patrimoine",NA,€ 100.000,"02/04/2021, 16:26:07
Enchère
€ 100.000
30/03/2021, 14:00:00
Mise à prix
€ 100.000",se termine le 07/04/2021 à 14:00 heure(s),"Temps restant
04
jours
19
heures
:
51
min
:
45
sec
se termine le 07/04/2021 à 14:00 heure(s)",6997,69,0,100000,"<b>€ 100.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/191528'>Maison</a><br/>
Maison en pierres comprenant 2 logements",Running Auction,5.5597229,50.2930897,"50.2930897,5.5597229",Old_property,02 04 2021
45,194538,https://www.biddit.be/fr/catalog/detail/194538,Halfopen ééngezinswoning,3650 Rotem,Maison,"Informations descriptives
Surface terrain
1282 m²
Nombre de façades
3
Nombre de salles de bain
2
Informations supplémentaires
Parking(s) à l'intérieur
1
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20170711-0001977395-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 391
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 131.000,"01/04/2021, 13:44:17
Enchère
€ 131.000
30/03/2021, 14:00:14
Enchère
€ 130.000
30/03/2021, 14:00:00
Mise à prix
€ 130.000",se termine le 07/04/2021 à 14:00 heure(s),"Temps restant
04
jours
19
heures
:
51
min
:
46
sec
se termine le 07/04/2021 à 14:00 heure(s)",3650,36,0,131000,"<b>€ 131.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194538'>Maison</a><br/>
Halfopen ééngezinswoning",Running Auction,5.6991443859626,51.0328615,"51.0328615,5.69914438596",Old_property,02 04 2021
46,191500,https://www.biddit.be/fr/catalog/detail/191500,Ruime deels vernieuwde woning,8730 Beernem,Maison,"Informations descriptives
Année de construction
1961
Surface terrain
510 m²
Nombre de façades
3
Informations supplémentaires
Parking(s) à l'intérieur
1
Informations énergétiques
Code unique du certificat PEB
20170425-0001946445-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 830
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 190.000,NA,se termine le 07/04/2021 à 15:00 heure(s),"Temps restant
04
jours
20
heures
:
51
min
:
34
sec
se termine le 07/04/2021 à 15:00 heure(s)",8730,87,0,190000,"<b>€ 190.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/191500'>Maison</a><br/>
Ruime deels vernieuwde woning",Running Auction,3.3441122702909,51.166016,"51.166016,3.34411227029",Old_property,02 04 2021
