id,propertyID,uRL,description,location,type,details,location_google,price,priceHistory,endAuction,statusAuction
2397,Code: 192831,https://www.biddit.be/fr/catalog/detail/192831,"Halfopen bebouwing met tuin, garage en berging",9790 Wortegem-Petegem,Maison,"Informations descriptives
Année de construction
1988
Surface terrain
448 m²
Nombre de salles de bain
1
Living
Cuisine équipée
Informations supplémentaires
Grenier
Grenier isolé
Veranda
Buanderie
Parking(s) à l'intérieur
1
Informations sur le jardin et terrain
Terrasse
Jardin
Informations sur les commodités et facilités
Trains
Commerces
Informations énergétiques
Code unique du certificat PEB
20201120-0002340773-RES-1
PEB
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 478
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met landelijk karakter
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",,€ 240.000,,se termine le 19/03/2021 à 10:00 heure(s),"Temps restant
05
jours
18
heures
:
43
min
:
49
sec
se termine le 19/03/2021 à 10:00 heure(s)"
2398,Code: 191044,https://www.biddit.be/fr/catalog/detail/191044,Appartement b.2 type b au 2e ét.,1080 Molenbeek-Saint-Jean,Appartement,"Informations descriptives
Nombre de salles de bain
1
Nombre de toilettes
1
Étage du bien
2
Living
Cuisine équipée
Informations sur le jardin et terrain
Terrasse
Informations énergétiques
Code unique du certificat PEB
20210124-0000581483-01-2
Consommation spécifique d'énergie primaire en KWh/m²/an
566
Consommation théorique totale d'énergie primaire en KWH/an (valeur)
28958
Attestation de conformité de l'installation électrique
Oui, non conforme
Autres remarques
EDRLR, zone de revitalisation Urbaine.
Informations financières
Libre à partir du
À définir
Revenu cadastral
€ 875",,€ 80.000,,se termine le 19/03/2021 à 12:00 heure(s),"Temps restant
05
jours
20
heures
:
43
min
:
49
sec
se termine le 19/03/2021 à 12:00 heure(s)"
2399,Code: 192372,https://www.biddit.be/fr/catalog/detail/192372,"Bonne maison d’habitation 3 chambres, grand garage et jardin",4100 Seraing,Maison,"Informations descriptives
Surface terrain
555 m²
Surface habitable
125 m²
Surface chambre 1
15 m²
Surface chambre 2
13 m²
Surface chambre 3
5 m²
État du bâtiment
À rénover
Environnement
Résidentiel
Type de chauffage
Gaz
Chauffage central
Nombre de façades
4
Nombre de salles de douche
2
Nombre de toilettes
2
Nombre d'étages
1
Living
Surface living
24 m²
Cave
Surface cuisine
8 m²
Informations supplémentaires
Raccordement à l'égoût
Parking(s) à l'intérieur
2
Parking(s) à l'éxtérieur
2
Informations sur le jardin et terrain
Terrasse
Surface terrasse
12 m²
Jardin
Surface jardin
256 m²
Informations sur les commodités et facilités
Écoles
Distance école
1000 m
Bus
Distance arrêt de bus
200 m
Commerces
Distance commerces
300 m
Informations énergétiques
Code unique du certificat PEB
20210119015109
Consommation spécifique d'énergie primaire en KWh/m²/an
593
Consommation théorique totale d'énergie primaire en KWH/an (valeur)
72643
PEB
Panneaux solaires
Citerne à mazout, gaz ou autre
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 982
Informations urbanistiques
Destination urbanistique la plus récente
zone d'habitat
Permis d'urbanisme
Date du permis d’urbanisme
21/09/2016
Permis d'urbanisme de constructions groupées
Permis d'urbanisation ou permis de lotir
Données relatives à la protection du patrimoine
Inscription à la liste de sauvegarde ou de classement du patrimoine immobilier ?
Non",,€ 140.000,"12/03/2021, 15:17:01
Enchère
€ 140.000
12/03/2021, 14:12:36
Enchère
€ 136.000
12/03/2021, 14:11:59
Enchère
€ 135.000
12/03/2021, 14:11:06
Enchère
€ 132.000
12/03/2021, 14:10:24
Enchère
€ 131.000
12/03/2021, 14:09:48
Enchère
€ 130.000
12/03/2021, 14:09:34
Enchère
€ 125.000
12/03/2021, 14:08:54
Enchère
€ 121.000
12/03/2021, 13:32:35
Enchère
€ 120.000
12/03/2021, 12:10:06
Enchère
€ 111.000
11/03/2021, 15:29:08
Enchère
€ 110.000
11/03/2021, 15:26:35
Enchère
€ 101.000
11/03/2021, 15:17:10
Enchère
€ 100.000
11/03/2021, 14:54:05
Enchère
€ 91.000
11/03/2021, 14:37:51
Enchère
€ 90.000
11/03/2021, 13:38:56
Enchère
€ 81.000
11/03/2021, 13:38:29
Enchère
€ 77.000
11/03/2021, 13:34:32
Enchère
€ 76.000
11/03/2021, 12:51:19
Enchère
€ 75.000
11/03/2021, 12:17:12
Enchère
€ 74.000
Afficher l’historique des enchères",se termine le 19/03/2021 à 12:00 heure(s),"Temps restant
05
jours
20
heures
:
43
min
:
50
sec
se termine le 19/03/2021 à 12:00 heure(s)"
2400,Code: 193157,https://www.biddit.be/fr/catalog/detail/193157,Mooi gelegen woning,2530 Boechout,Maison,"Informations descriptives
Surface terrain
488.81 m²
Nombre de façades
2
Nombre de salles de bain
1
Living
Cave
Informations supplémentaires
Grenier
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20190215-0002132803-RES-1
Informations financières
Libre à partir du
À définir
Revenu cadastral
€ 245
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met landelijk karakter en Landschappelijk waardevol agrarisch gebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",,€ 180.500,"12/03/2021, 20:56:39
Enchère
€ 180.500
12/03/2021, 20:56:39
Enchère
€ 180.000
12/03/2021, 20:56:39
Enchère
€ 180.000
12/03/2021, 20:56:39
Enchère
€ 179.500
12/03/2021, 20:56:39
Enchère
€ 179.000
12/03/2021, 20:56:39
Enchère
€ 178.500
12/03/2021, 20:56:39
Enchère
€ 178.000
12/03/2021, 20:56:39
Enchère
€ 177.500
12/03/2021, 20:56:39
Enchère
€ 177.000
12/03/2021, 20:56:39
Enchère
€ 176.500
12/03/2021, 20:56:39
Enchère
€ 176.000
12/03/2021, 20:56:39
Enchère
€ 175.500
12/03/2021, 20:56:39
Enchère
€ 175.000
12/03/2021, 20:56:39
Enchère
€ 174.500
12/03/2021, 20:56:38
Enchère
€ 174.000
12/03/2021, 20:56:13
Enchère
€ 173.500
12/03/2021, 20:56:13
Enchère
€ 173.000
12/03/2021, 20:31:22
Enchère
€ 172.500
12/03/2021, 20:31:22
Enchère
€ 172.000
12/03/2021, 20:31:22
Enchère
€ 172.000
Afficher l’historique des enchères",se termine le 19/03/2021 à 12:00 heure(s),"Temps restant
05
jours
20
heures
:
43
min
:
41
sec
se termine le 19/03/2021 à 12:00 heure(s)"
2401,Code: 193490,https://www.biddit.be/fr/catalog/detail/193490,Te renoveren woning,8310 Assebroek,Maison,"Informations descriptives
Surface terrain
144 m²
Nombre de façades
2
Nombre de salles de bain
1
Nombre de toilettes
1
Living
Salle à manger
Cave
Informations supplémentaires
Grenier
Veranda
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20201020-0002328627-RES-2
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 371
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir",,€ 140.000,,se termine le 19/03/2021 à 13:00 heure(s),"Temps restant
05
jours
21
heures
:
43
min
:
44
sec
se termine le 19/03/2021 à 13:00 heure(s)"
2402,Code: 193846,https://www.biddit.be/fr/catalog/detail/193846,"Ancienne agence de banque, garages et cave",1060 Saint-Gilles,Immeuble mixte,"Informations descriptives
Année de construction
1975
Surface terrain
520 m²
Largeur étalage
13 m
Hauteur libre
2.3 m
État du bâtiment
À rafraichir
Environnement
Urbain
Type de chauffage
Gaz
Chauffage central
Nombre de façades
2
Nombre de toilettes
2
Nombre d'étages
2
Cave
Surface cave
75 m²
Cuisine équipée
Informations supplémentaires
Raccordement à l'égoût
Parlophone
Porte blindée
Parking(s) à l'intérieur
6
Parking(s) à l'éxtérieur
1
Surface profession libérale (selon l'urbanisme)
245 m²
Informations sur le jardin et terrain
Cour
Informations sur les commodités et facilités
Écoles
Trains
Bus
Commerces
Trams
Métro
Informations énergétiques
Panneaux solaires
Citerne à mazout, gaz ou autre
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 6.124
Immeuble de rapport
Informations urbanistiques
Destination urbanistique licite la plus récente
Zones mixtes
Inscription à la liste de sauvegarde ou de classement du patrimoine immobilier ?
Des infractions concernant le bien dans le cadre des articles 300 et 301 COBAT ont-elles été constatées, auxquelles il n'a pas encore été mis fin ?
Frappé d'interdiction à la location
Repris à l'inventaire sites d'activité inexploités
Plan d'alignement en vigueur
Le bien est-il repris dans les limites d'un plan d'expropriation selon la commune?
Situé dans périmètre préemption",,€ 202.000,"13/03/2021, 11:14:59
Enchère
€ 202.000
11/03/2021, 22:07:39
Enchère
€ 201.000
11/03/2021, 22:07:15
Enchère
€ 193.000
11/03/2021, 22:07:15
Enchère
€ 192.000
11/03/2021, 22:06:36
Enchère
€ 191.000
11/03/2021, 22:06:36
Enchère
€ 190.000
11/03/2021, 22:06:12
Enchère
€ 186.000
11/03/2021, 22:06:12
Enchère
€ 185.000
11/03/2021, 22:05:59
Enchère
€ 180.000
11/03/2021, 22:05:59
Enchère
€ 179.000
11/03/2021, 22:05:17
Enchère
€ 178.000
11/03/2021, 22:05:17
Enchère
€ 177.000
11/03/2021, 18:37:02
Enchère
€ 176.000
11/03/2021, 18:37:02
Enchère
€ 175.000
11/03/2021, 18:37:02
Enchère
€ 174.000
11/03/2021, 18:37:02
Enchère
€ 173.000
11/03/2021, 18:37:02
Enchère
€ 172.000
11/03/2021, 18:37:02
Enchère
€ 171.000
11/03/2021, 18:37:02
Enchère
€ 170.000
11/03/2021, 18:37:02
Enchère
€ 169.000
Afficher l’historique des enchères",se termine le 19/03/2021 à 13:00 heure(s),"Temps restant
05
jours
21
heures
:
43
min
:
24
sec
se termine le 19/03/2021 à 13:00 heure(s)"
2403,Code: 193154,https://www.biddit.be/fr/catalog/detail/193154,Mooi gelegen woning,2530 Boechout,Maison,"Informations descriptives
Surface terrain
486.34 m²
Nombre de façades
2
Nombre de salles de bain
1
Living
Cave
Informations supplémentaires
Grenier
Veranda
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
2190215-0002132813-RES-1
Informations financières
Libre à partir du
À définir
Revenu cadastral
€ 260
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met landelijk karakter en Landschappelijk waardevol agrarisch gebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",,€ 165.000,"12/03/2021, 19:54:46
Enchère
€ 165.000
12/03/2021, 17:14:55
Enchère
€ 158.500
11/03/2021, 16:08:14
Enchère
€ 158.000
11/03/2021, 14:11:30
Enchère
€ 157.500
11/03/2021, 14:08:06
Enchère
€ 157.000
11/03/2021, 14:05:12
Enchère
€ 156.500
11/03/2021, 14:00:04
Enchère
€ 156.000
11/03/2021, 14:00:00
Mise à prix
€ 156.000",se termine le 19/03/2021 à 14:00 heure(s),"Temps restant
05
jours
22
heures
:
43
min
:
24
sec
se termine le 19/03/2021 à 14:00 heure(s)"
2404,Code: 189993,https://www.biddit.be/fr/catalog/detail/189993,"Agréable, lumineuse maison unifam. 2-faç. – saine et robuste",1150 Woluwe-Saint-Pierre,Maison,"Informations descriptives
Surface terrain
201 m²
Surface habitable
152.95 m²
État du bâtiment
À rénover
Chauffage central
Nombre de salles de bain
2
Nombre de toilettes
3
Living
Salle à manger
Cave
Cuisine équipée
Informations supplémentaires
Parking(s) à l'intérieur
1
Parking(s) à l'éxtérieur
1
Nombre de feux ouverts
1
Informations sur le jardin et terrain
Terrasse
Jardin
Surface jardin
100 m²
Informations sur les commodités et facilités
Écoles
Commerces
Informations énergétiques
Attestation de conformité de l'installation électrique
Oui, non conforme
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 2.682
Informations urbanistiques
Destination urbanistique licite la plus récente
Zones d'habitat a predominance residentielle",,€ 522.000,"13/03/2021, 11:21:01
Enchère
€ 522.000
13/03/2021, 11:21:01
Enchère
€ 521.000
12/03/2021, 15:23:40
Enchère
€ 520.000
12/03/2021, 15:23:40
Enchère
€ 520.000
12/03/2021, 15:23:40
Enchère
€ 519.000
12/03/2021, 15:23:40
Enchère
€ 518.000
12/03/2021, 15:23:40
Enchère
€ 517.000
12/03/2021, 15:23:40
Enchère
€ 516.000
12/03/2021, 15:23:40
Enchère
€ 515.000
12/03/2021, 15:23:40
Enchère
€ 514.000
12/03/2021, 15:23:40
Enchère
€ 513.000
12/03/2021, 15:19:42
Enchère
€ 512.000
12/03/2021, 15:19:42
Enchère
€ 511.000
12/03/2021, 15:07:40
Enchère
€ 510.000
12/03/2021, 15:07:40
Enchère
€ 510.000
12/03/2021, 15:07:40
Enchère
€ 509.000
12/03/2021, 15:07:40
Enchère
€ 508.000
12/03/2021, 15:07:40
Enchère
€ 507.000
12/03/2021, 15:07:40
Enchère
€ 506.000
12/03/2021, 15:07:40
Enchère
€ 505.000
Afficher l’historique des enchères",se termine le 19/03/2021 à 14:00 heure(s),"Temps restant
05
jours
22
heures
:
43
min
:
24
sec
se termine le 19/03/2021 à 14:00 heure(s)"
2405,Code: 193606,https://www.biddit.be/fr/catalog/detail/193606,Maison d'habitation 2 façades,7100 La Louvière,Maison,"Informations descriptives
Type de chauffage
Gaz
Chauffage central
Nombre de façades
2
Nombre de salles de bain
1
Salle à manger
Cave
Informations supplémentaires
Grenier
Grenier accessible par escalier fixe
Informations sur le jardin et terrain
Cour
Informations énergétiques
Code unique du certificat PEB
20201217003829
Consommation spécifique d'énergie primaire en KWh/m²/an
323
Consommation théorique totale d'énergie primaire en KWH/an (valeur)
41939
PEB
Double vitrage
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 456
Informations urbanistiques
Destination urbanistique la plus récente
zone d'habitat
Droit de préemption
Site Natura 2000 pressenti ou désigné",,€ 40.000,"13/03/2021, 12:45:33
Enchère
€ 40.000
13/03/2021, 11:15:00
Enchère
€ 39.000
13/03/2021, 10:51:33
Enchère
€ 38.000
12/03/2021, 17:46:38
Enchère
€ 37.000
12/03/2021, 14:31:35
Enchère
€ 36.000
12/03/2021, 13:02:22
Enchère
€ 35.000
11/03/2021, 23:22:51
Enchère
€ 33.000
11/03/2021, 23:00:00
Enchère
€ 32.000
11/03/2021, 20:19:36
Enchère
€ 31.000
11/03/2021, 18:19:53
Enchère
€ 30.000
11/03/2021, 16:54:23
Enchère
€ 29.000
11/03/2021, 15:27:57
Enchère
€ 28.000
11/03/2021, 15:16:51
Enchère
€ 27.000
11/03/2021, 15:10:46
Enchère
€ 26.000
11/03/2021, 14:58:21
Enchère
€ 25.000
11/03/2021, 14:27:27
Enchère
€ 24.000
11/03/2021, 14:22:55
Enchère
€ 23.000
11/03/2021, 14:08:22
Enchère
€ 22.000
11/03/2021, 14:07:13
Enchère
€ 21.000
11/03/2021, 14:02:30
Enchère
€ 20.000
11/03/2021, 14:00:00
Mise à prix
€ 20.000",se termine le 19/03/2021 à 14:00 heure(s),"Temps restant
05
jours
22
heures
:
43
min
:
23
sec
se termine le 19/03/2021 à 14:00 heure(s)"
2406,Code: 193391,https://www.biddit.be/fr/catalog/detail/193391,Koop 1 - te renoveren woonhuis,9300 Aalst,Maison,"Informations descriptives
Année de construction
1931
Surface terrain
70 m²
Nombre de façades
2
Nombre de salles de bain
1
Living
Cuisine équipée
Informations supplémentaires
Grenier
Informations énergétiques
Code unique du certificat PEB
20210119-0002361652-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 344
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application",,€ 90.000,,se termine le 22/03/2021 à 10:00 heure(s),"Commence le
14/03/2021 à 10:00
se termine le 22/03/2021 à 10:00 heure(s)"
